pacmand,1307,tcp,Pacmand,[Edward_T_O_Shea],[Edward_T_O_Shea],,,,,,
odsi,1308,tcp,Optical Domain Service Interconnect (ODSI),[K_Arvind],[K_Arvind],,,,,,
jtag-server,1309,tcp,JTAG server,[Andrew_Draper],[Andrew_Draper],,,,,,
husky,1310,tcp,Husky,[Mark_Zang],[Mark_Zang],,,,,,
rxmon,1311,tcp,RxMon,[Javier_Jiminez],[Javier_Jiminez],,,,,,
sti-envision,1312,tcp,STI Envision,[Don_Stedman],[Don_Stedman],,,,,,
bmc-patroldb,1313,tcp,"BMC_PATROLDB
bmc_patroldb,1313,tcp,BMC_PATROLDB,[Portnoy_Boxman],[Portnoy_Boxman],,,,,,"This entry is an alias to ""bmc-patroldb"".
pdps,1314,tcp,Photoscript Distributed Printing System,[Les_Klein],[Les_Klein],,,,,,
els,1315,tcp,"E.L.S., Event Listener Service",[Jim_Cleppe],[Jim_Cleppe],,,,,,
exbit-escp,1316,tcp,Exbit-ESCP,[Morten_Christensen],[Morten_Christensen],,,,,,
vrts-ipcserver,1317,tcp,vrts-ipcserver,[Bruce_Hestand],[Bruce_Hestand],,,,,,
krb5gatekeeper,1318,tcp,krb5gatekeeper,[Patrick_Moore],[Patrick_Moore],,,,,,
amx-icsp,1319,tcp,AMX-ICSP,[Jeff_Burch],[Jeff_Burch],,,,,,
amx-axbnet,1320,tcp,AMX-AXBNET,[Jeff_Burch],[Jeff_Burch],,,,,,
pip,1321,tcp,PIP,[Gordon_Mohr],[Gordon_Mohr],,,,,,
novation,1322,tcp,Novation,[Alan_Dano],[Alan_Dano],,,,,,
brcd,1323,tcp,brcd,[Todd_Picquelle],[Todd_Picquelle],,,,,,
delta-mcp,1324,tcp,delta-mcp,[Quinton_Tormanen],[Quinton_Tormanen],,,,,,
dx-instrument,1325,tcp,DX-Instrument,[Walt_Modic],[Walt_Modic],,,,,,
wimsic,1326,tcp,WIMSIC,[James_Brown],[James_Brown],,,,,,
ultrex,1327,tcp,Ultrex,[Tim_Walsh],[Tim_Walsh],,,,,,
ewall,1328,tcp,EWALL,[Jeff_Busma],[Jeff_Busma],,,,,,
netdb-export,1329,tcp,netdb-export,[Konstantinos_Kostis],[Konstantinos_Kostis],,,,,,
streetperfect,1330,tcp,StreetPerfect,[Michael_R_Young],[Michael_R_Young],,,,,,
intersan,1331,tcp,intersan,[Barry_H_Feild],[Barry_H_Feild],,,,,,
pcia-rxp-b,1332,tcp,PCIA RXP-B,[James_Dabbs],[James_Dabbs],,,,,,
passwrd-policy,1333,tcp,Password Policy,[Tonio_Pirotta],[Tonio_Pirotta],,,,,,
writesrv,1334,tcp,writesrv,[Marvin_Toungate],[Marvin_Toungate],,,,,,
digital-notary,1335,tcp,Digital Notary Protocol,[Wes_Doonan],[Wes_Doonan],,,,,,
ischat,1336,tcp,Instant Service Chat,[Mike_Clise],[Mike_Clise],,,,,,
menandmice-dns,1337,tcp,menandmice DNS,[Sigfus_Magnusson],[Sigfus_Magnusson],,,,,,
wmc-log-svc,1338,tcp,WMC-log-svr,[Scott_Anderson],[Scott_Anderson],,,,,,
kjtsiteserver,1339,tcp,kjtsiteserver,[Jason_Aubain],[Jason_Aubain],,,,,,
naap,1340,tcp,NAAP,[Henry_Haverinen],[Henry_Haverinen],,,,,,
qubes,1341,tcp,QuBES,[Eric_Grange],[Eric_Grange],,,,,,
esbroker,1342,tcp,ESBroker,[Alexander_Medvinsky],[Alexander_Medvinsky],,,,,,
re101,1343,tcp,re101,[Doriano_Blengino],[Doriano_Blengino],,,,,,
icap,1344,tcp,ICAP,[Jeremy_Elson],[Jeremy_Elson],,,,,,
vpjp,1345,tcp,VPJP,[Michael_Collins],[Michael_Collins],,,,,,
alta-ana-lm,1346,tcp,Alta Analytics License Manager,,,,,,,,
bbn-mmc,1347,tcp,multi media conferencing,,,,,,,,
bbn-mmx,1348,tcp,multi media conferencing,,,,,,,,
sbook,1349,tcp,Registration Network Protocol,,,,,,,,
editbench,1350,tcp,Registration Network Protocol,[Simson_L_Garfinkel],[Simson_L_Garfinkel],,,,,,
equationbuilder,1351,tcp,Digital Tool Works (MIT),[Terrence_J_Talbot],[Terrence_J_Talbot],,,,,,
lotusnote,1352,tcp,Lotus Note,[Greg_Pflaum],[Greg_Pflaum],1992-07,,,,,
relief,1353,tcp,Relief Consulting,[John_Feiler],[John_Feiler],,,,,,
XSIP-network,1354,tcp,Five Across XSIP Network,[Glenn_Reid],[Glenn_Reid],,,,,,
intuitive-edge,1355,tcp,Intuitive Edge,[Montgomery_Zukowski],[Montgomery_Zukowski],,,,,,
cuillamartin,1356,tcp,CuillaMartin Company,,,,,,,,
pegboard,1357,tcp,Electronic PegBoard,[Chris_Cuilla],[Chris_Cuilla],,,,,,
connlcli,1358,tcp,CONNLCLI,,,,,,,,
ftsrv,1359,tcp,FTSRV,[Ines_Homem_de_Melo],[Ines_Homem_de_Melo],,,,,,
mimer,1360,tcp,MIMER,[Per_Schroeder],[Per_Schroeder],,,,,,
linx,1361,tcp,LinX,[Steffen_Schilke],[Steffen_Schilke],,,,,,
timeflies,1362,tcp,TimeFlies,[Doug_Kent],[Doug_Kent],,,,,,
ndm-requester,1363,tcp,Network DataMover Requester,,,,,,,,
ndm-server,1364,tcp,Network DataMover Server,[Toshio_Watanabe],[Toshio_Watanabe],,,,,,
adapt-sna,1365,tcp,Network Software Associates,[Jeffery_Chiao],[Jeffery_Chiao],,,,,,
netware-csp,1366,tcp,Novell NetWare Comm Service Platform,[Laurie_Lindsey],[Laurie_Lindsey],,,,,,
dcs,1367,tcp,DCS,[Stefan_Siebert],[Stefan_Siebert],,,,,,
screencast,1368,tcp,ScreenCast,[Bill_Tschumy],[Bill_Tschumy],,,,,,
gv-us,1369,tcp,GlobalView to Unix Shell,,,,,,,,
us-gv,1370,tcp,Unix Shell to GlobalView,[Makoto_Mita],[Makoto_Mita],,,,,,
fc-cli,1371,tcp,Fujitsu Config Protocol,,,,,,,,
fc-ser,1372,tcp,Fujitsu Config Protocol,[Ryuichi_Horie],[Ryuichi_Horie],,,,,,
chromagrafx,1373,tcp,Chromagrafx,[Mike_Barthelemy],[Mike_Barthelemy],,,,,,
molly,1374,tcp,EPI Software Systems,[Jim_Vlcek],[Jim_Vlcek],,,,,,
bytex,1375,tcp,Bytex,[Mary_Ann_Burt],[Mary_Ann_Burt],,,,,,
ibm-pps,1376,tcp,IBM Person to Person Software,[Simon_Phipps],[Simon_Phipps],,,,,,
cichlid,1377,tcp,Cichlid License Manager,[Andy_Burgess],[Andy_Burgess],,,,,,
elan,1378,tcp,Elan License Manager,[Ken_Greer],[Ken_Greer],,,,,,
dbreporter,1379,tcp,Integrity Solutions,[Tim_Dawson],[Tim_Dawson],,,,,,
telesis-licman,1380,tcp,Telesis Network License Manager,[Karl_Schendel_Jr],[Karl_Schendel_Jr],,,,,,
apple-licman,1381,tcp,Apple Network License Manager,[Earl_Wallace],[Earl_Wallace],,,,,,
udt-os,1382,tcp,"udt_os
udt_os,1382,tcp,udt_os,,,,,,,,"This entry is an alias to ""udt-os"".
gwha,1383,tcp,GW Hannaway Network License Manager,[J_Gabriel_Foster],[J_Gabriel_Foster],,,,,,
os-licman,1384,tcp,Objective Solutions License Manager,[Donald_Cornwell],[Donald_Cornwell],,,,,,
atex-elmd,1385,tcp,"Atex Publishing License Manager
atex_elmd,1385,tcp,Atex Publishing License Manager,[Brett_Sorenson],[Brett_Sorenson],,,,,,"This entry is an alias to ""atex-elmd"".
checksum,1386,tcp,CheckSum License Manager,[Andreas_Glocker],[Andreas_Glocker],,,,,,
cadsi-lm,1387,tcp,Computer Aided Design Software Inc LM,[Sulistio_Muljadi],[Sulistio_Muljadi],,,,,,
objective-dbc,1388,tcp,Objective Solutions DataBase Cache,[Donald_Cornwell_2],[Donald_Cornwell_2],,,,,,
iclpv-dm,1389,tcp,Document Manager,,,,,,,,
iclpv-sc,1390,tcp,Storage Controller,,,,,,,,
iclpv-sas,1391,tcp,Storage Access Server,,,,,,,,
iclpv-pm,1392,tcp,Print Manager,,,,,,,,
iclpv-nls,1393,tcp,Network Log Server,,,,,,,,
iclpv-nlc,1394,tcp,Network Log Client,,,,,,,,
iclpv-wsm,1395,tcp,PC Workstation Manager software,[A_P_Hobson],[A_P_Hobson],,,,,,
dvl-activemail,1396,tcp,DVL Active Mail,,,,,,,,
audio-activmail,1397,tcp,Audio Active Mail,,,,,,,,
video-activmail,1398,tcp,Video Active Mail,[Avshalom_Houri],[Avshalom_Houri],,,,,,
cadkey-licman,1399,tcp,Cadkey License Manager,,,,,,,,
cadkey-tablet,1400,tcp,Cadkey Tablet Daemon,[Joe_McCollough],[Joe_McCollough],,,,,,
goldleaf-licman,1401,tcp,Goldleaf License Manager,[John_Fox],[John_Fox],,,,,,
prm-sm-np,1402,tcp,Prospero Resource Manager,,,,,,,,
prm-nm-np,1403,tcp,Prospero Resource Manager,[B_Clifford_Neuman],[B_Clifford_Neuman],,,,,,
igi-lm,1404,tcp,Infinite Graphics License Manager,,,,,,,,
ibm-res,1405,tcp,IBM Remote Execution Starter,,,,,,,,
netlabs-lm,1406,tcp,NetLabs License Manager,,,,,,,,
dbsa-lm,1407,tcp,DBSA License Manager,[Scott_Shattuck],[Scott_Shattuck],,,,,,
sophia-lm,1408,tcp,Sophia License Manager,[Eric_Brown],[Eric_Brown],,,,,,
here-lm,1409,tcp,Here License Manager,[David_Ison],[David_Ison],,,,,,
hiq,1410,tcp,HiQ License Manager,[Rick_Pugh],[Rick_Pugh],,,,,,
af,1411,tcp,AudioFile,[Jim_Gettys],[Jim_Gettys],,,,,,
innosys,1412,tcp,InnoSys,,,,,,,,
innosys-acl,1413,tcp,Innosys-ACL,[Eric_Welch],[Eric_Welch],,,,,,
ibm-mqseries,1414,tcp,IBM MQSeries,[Roger_Meli],[Roger_Meli],,,,,,
dbstar,1415,tcp,DBStar,[Jeffrey_Millman],[Jeffrey_Millman],,,,,,
novell-lu6-2,1416,tcp,"Novell LU6.2
novell-lu6.2,1416,tcp,Novell LU6.2,[Peter_Liu],[Peter_Liu],,,,,,"This entry is an alias to ""novell-lu6-2"".
timbuktu-srv1,1417,tcp,Timbuktu Service 1 Port,,,,,,,,
timbuktu-srv2,1418,tcp,Timbuktu Service 2 Port,,,,,,,,
timbuktu-srv3,1419,tcp,Timbuktu Service 3 Port,,,,,,,,
timbuktu-srv4,1420,tcp,Timbuktu Service 4 Port,[Marc_Epard],[Marc_Epard],,,,,,
gandalf-lm,1421,tcp,Gandalf License Manager,[gilmer],[gilmer],,,,,,
autodesk-lm,1422,tcp,Autodesk License Manager,[David_Ko],[David_Ko],,,,,,
essbase,1423,tcp,Essbase Arbor Software,,,,,,,,
hybrid,1424,tcp,Hybrid Encryption Protocol,[Howard_Hart],[Howard_Hart],,,,,,
zion-lm,1425,tcp,Zion Software License Manager,[David_Ferrero],[David_Ferrero],,,,,,
sais,1426,tcp,Satellite-data Acquisition System 1,[Bill_Taylor],[Bill_Taylor],,,,,,
mloadd,1427,tcp,mloadd monitoring tool,[Bob_Braden_2],[Bob_Braden_2],,,,,,
informatik-lm,1428,tcp,Informatik License Manager,[Harald_Schlangmann],[Harald_Schlangmann],,,,,,
nms,1429,tcp,Hypercom NMS,,,,,,,,
tpdu,1430,tcp,Hypercom TPDU,[Noor_Chowdhury],[Noor_Chowdhury],,,,,,
rgtp,1431,tcp,Reverse Gossip Transport,[Ian_Jackson],[Ian_Jackson],,,,,,
blueberry-lm,1432,tcp,Blueberry Software License Manager,[Steve_Beigel],[Steve_Beigel],,,,,,
ms-sql-s,1433,tcp,Microsoft-SQL-Server,,,,,,,,
ms-sql-m,1434,tcp,Microsoft-SQL-Monitor,[Peter_Hussey],[Peter_Hussey],,,,,,
ibm-cics,1435,tcp,IBM CICS,[Geoff_Meacock],[Geoff_Meacock],,,,,,
saism,1436,tcp,Satellite-data Acquisition System 2,[Bill_Taylor],[Bill_Taylor],,,,,,
tabula,1437,tcp,Tabula,[Marcelo_Einhorn],[Marcelo_Einhorn],,,,,,
eicon-server,1438,tcp,Eicon Security Agent/Server,,,,,,,,
eicon-x25,1439,tcp,Eicon X25/SNA Gateway,,,,,,,,
eicon-slp,1440,tcp,Eicon Service Location Protocol,[Pat_Calhoun],[Pat_Calhoun],,,,,,
cadis-1,1441,tcp,Cadis License Management,,,,,,,,
cadis-2,1442,tcp,Cadis License Management,[Todd_Wichers],[Todd_Wichers],,,,,,
ies-lm,1443,tcp,Integrated Engineering Software,[David_Tong],[David_Tong],,,,,,
marcam-lm,1444,tcp,Marcam  License Management,[Therese_Hunt],[Therese_Hunt],,,,,,
proxima-lm,1445,tcp,Proxima License Manager,,,,,,,,
ora-lm,1446,tcp,Optical Research Associates License Manager,,,,,,,,
apri-lm,1447,tcp,Applied Parallel Research LM,[Jim_Dillon],[Jim_Dillon],,,,,,
oc-lm,1448,tcp,OpenConnect License Manager,[Sue_Barnhill],[Sue_Barnhill],,,,,,
peport,1449,tcp,PEport,[Qentin_Neill],[Qentin_Neill],,,,,,
dwf,1450,tcp,Tandem Distributed Workbench Facility,[Mike_Bert],[Mike_Bert],,,,,,
infoman,1451,tcp,IBM Information Management,[Karen_Burns],[Karen_Burns],,,,,,
gtegsc-lm,1452,tcp,GTE Government Systems License Man,[Mike_Gregory],[Mike_Gregory],,,,,,
genie-lm,1453,tcp,Genie License Manager,[Paul_Applegate],[Paul_Applegate],,,,,,
interhdl-elmd,1454,tcp,"interHDL License Manager
interhdl_elmd,1454,tcp,interHDL License Manager,[Eli_Sternheim],[Eli_Sternheim],,,,,,"This entry is an alias to ""interhdl-elmd"".
esl-lm,1455,tcp,ESL License Manager,[Abel_Chou],[Abel_Chou],,,,,,
dca,1456,tcp,DCA,[Jeff_Garbers_2],[Jeff_Garbers_2],,,,,,
valisys-lm,1457,tcp,Valisys License Manager,[Leslie_Lincoln],[Leslie_Lincoln],,,,,,
nrcabq-lm,1458,tcp,Nichols Research Corp.,[Howard_Cole],[Howard_Cole],,,,,,
proshare1,1459,tcp,Proshare Notebook Application,,,,,,,,
proshare2,1460,tcp,Proshare Notebook Application,[Robin_Kar],[Robin_Kar],,,,,,
ibm-wrless-lan,1461,tcp,"IBM Wireless LAN
ibm_wrless_lan,1461,tcp,IBM Wireless LAN,[flanne],[flanne],,,,,,"This entry is an alias to ""ibm-wrless-lan"".
world-lm,1462,tcp,World License Manager,[Michael_S_Amirault],[Michael_S_Amirault],,,,,,
nucleus,1463,tcp,Nucleus,[Venky_Nagar],[Venky_Nagar],,,,,,
msl-lmd,1464,tcp,"MSL License Manager
msl_lmd,1464,tcp,MSL License Manager,[Matt_Timmermans],[Matt_Timmermans],,,,,,"This entry is an alias to ""msl-lmd"".
pipes,1465,tcp,Pipes Platform,[Mark_Farlin],[Mark_Farlin],,,,,,
oceansoft-lm,1466,tcp,Ocean Software License Manager,[Randy_Leonard],[Randy_Leonard],,,,,,
csdmbase,1467,tcp,CSDMBASE,,,,,,,,
csdm,1468,tcp,CSDM,[Robert_Stabl],[Robert_Stabl],,,,,,
aal-lm,1469,tcp,Active Analysis Limited License Manager,[David_Snocken],[David_Snocken],,,,,,
uaiact,1470,tcp,Universal Analytics,[Mark_R_Ludwig],[Mark_R_Ludwig],,,,,,
csdmbase,1471,tcp,csdmbase,,,,,,,,
csdm,1472,tcp,csdm,[Robert_Stabl],[Robert_Stabl],,,,,,
openmath,1473,tcp,OpenMath,[Garth_Mayville],[Garth_Mayville],,,,,,
telefinder,1474,tcp,Telefinder,[Jim_White],[Jim_White],,,,,,
taligent-lm,1475,tcp,Taligent License Manager,[Mark_Sapsford],[Mark_Sapsford],,,,,,
clvm-cfg,1476,tcp,clvm-cfg,[Eric_Soderberg],[Eric_Soderberg],,,,,,
ms-sna-server,1477,tcp,ms-sna-server,,,,,,,,
ms-sna-base,1478,tcp,ms-sna-base,[Gordon_Mangione],[Gordon_Mangione],,,,,,
dberegister,1479,tcp,dberegister,[Brian_Griswold],[Brian_Griswold],,,,,,
pacerforum,1480,tcp,PacerForum,[Peter_Caswell],[Peter_Caswell],,,,,,
airs,1481,tcp,AIRS,[Bruce_Wilson],[Bruce_Wilson],,,,,,
miteksys-lm,1482,tcp,Miteksys License Manager,[Shane_McRoberts],[Shane_McRoberts],,,,,,
afs,1483,tcp,AFS License Manager,[Michael_R_Pizolato],[Michael_R_Pizolato],,,,,,
confluent,1484,tcp,Confluent License Manager,[James_Greenfiel],[James_Greenfiel],,,,,,
lansource,1485,tcp,LANSource,[Christopher_Wells],[Christopher_Wells],,,,,,
nms-topo-serv,1486,tcp,"nms_topo_serv
nms_topo_serv,1486,tcp,nms_topo_serv,[Sylvia_Siu],[Sylvia_Siu],,,,,,"This entry is an alias to ""nms-topo-serv"".
localinfosrvr,1487,tcp,LocalInfoSrvr,[Brian_Matthews_2],[Brian_Matthews_2],,,,,,
docstor,1488,tcp,DocStor,[Brian_Spears],[Brian_Spears],,,,,,
dmdocbroker,1489,tcp,dmdocbroker,[Razmik_Abnous],[Razmik_Abnous],,,,,,
insitu-conf,1490,tcp,insitu-conf,[Paul_Blacknell],[Paul_Blacknell],,,,,,
stone-design-1,1492,tcp,stone-design-1,[Andrew_Stone],[Andrew_Stone],,,,,,
netmap-lm,1493,tcp,"netmap_lm
netmap_lm,1493,tcp,netmap_lm,[Phillip_Magson],[Phillip_Magson],,,,,,"This entry is an alias to ""netmap-lm"".
ica,1494,tcp,ica,[John_Richardson],[John_Richardson],,,,,,
cvc,1495,tcp,cvc,[Bill_Davidson],[Bill_Davidson],,,,,,
liberty-lm,1496,tcp,liberty-lm,[Jim_Rogers],[Jim_Rogers],,,,,,
rfx-lm,1497,tcp,rfx-lm,[Bill_Bishop],[Bill_Bishop],,,,,,
sybase-sqlany,1498,tcp,Sybase SQL Any,[Dave_Neudoerffer],[Dave_Neudoerffer],,,,,,
fhc,1499,tcp,Federico Heinz Consultora,[Federico_Heinz],[Federico_Heinz],,,,,,
vlsi-lm,1500,tcp,VLSI License Manager,[Shue_Lin_Kuo],[Shue_Lin_Kuo],,,,,,
saiscm,1501,tcp,Satellite-data Acquisition System 3,[Bill_Taylor],[Bill_Taylor],,,,,,
shivadiscovery,1502,tcp,Shiva,[Jonathan_Wenocur],[Jonathan_Wenocur],,,,,,
imtc-mcs,1503,tcp,Databeam,[Jim_Johnston],[Jim_Johnston],,,,,,
evb-elm,1504,tcp,EVB Software Engineering License Manager,[B_G_Mahesh],[B_G_Mahesh],,,,,,
funkproxy,1505,tcp,"Funk Software, Inc.",[Robert_D_Vincent],[Robert_D_Vincent],,,,,,
utcd,1506,tcp,Universal Time daemon (utcd),[Walter_Poxon],[Walter_Poxon],,,,,,
symplex,1507,tcp,symplex,[Mike_Turley],[Mike_Turley],,,,,,
diagmond,1508,tcp,diagmond,[Pete_Moscatelli],[Pete_Moscatelli],,,,,,
robcad-lm,1509,tcp,"Robcad, Ltd. License Manager",[Hindin_Joseph],[Hindin_Joseph],,,,,,
mvx-lm,1510,tcp,Midland Valley Exploration Ltd. Lic. Man.,[Neil_Salter],[Neil_Salter],,,,,,
3l-l1,1511,tcp,3l-l1,[Ian_A_Young],[Ian_A_Young],,,,,,
wins,1512,tcp,Microsoft's Windows Internet Name Service,[Pradeep_Bahl],[Pradeep_Bahl],,,,,,
fujitsu-dtc,1513,tcp,"Fujitsu Systems Business of America, Inc",,,,,,,,
fujitsu-dtcns,1514,tcp,"Fujitsu Systems Business of America, Inc",[Charles_A_Higgins],[Charles_A_Higgins],,,,,,
ifor-protocol,1515,tcp,ifor-protocol,[Dr_R_P_Alston],[Dr_R_P_Alston],,,,,,
vpad,1516,tcp,Virtual Places Audio data,,,,,,,,
vpac,1517,tcp,Virtual Places Audio control,,,,,,,,
vpvd,1518,tcp,Virtual Places Video data,,,,,,,,
vpvc,1519,tcp,Virtual Places Video control,[Avshalom_Houri],[Avshalom_Houri],,,,,,
atm-zip-office,1520,tcp,atm zip office,[Wilson_Kwan],[Wilson_Kwan],,,,,,
ncube-lm,1521,tcp,nCube License Manager,[Maxine_Yuen],[Maxine_Yuen],,,,,,
ricardo-lm,1522,tcp,Ricardo North America License Manager,[Mike_Flemming],[Mike_Flemming],,,,,,
cichild-lm,1523,tcp,cichild,[Andy_Burgess],[Andy_Burgess],,,,,,
ingreslock,1524,tcp,ingres,,,,,,,,
orasrv,1525,tcp,oracle,,,,,,,,
prospero-np,1525,tcp,Prospero Directory Service non-priv,,,,,,,,
pdap-np,1526,tcp,Prospero Data Access Prot non-priv,[B_Clifford_Neuman],[B_Clifford_Neuman],,,,,,
tlisrv,1527,tcp,oracle,,,,,,,,
coauthor,1529,tcp,oracle,,,,,,,,
rap-service,1530,tcp,rap-service,,,,,,,,
rap-listen,1531,tcp,rap-listen,[Phil_Servita],[Phil_Servita],,,,,,
miroconnect,1532,tcp,miroconnect,[Michael_Fischer_2],[Michael_Fischer_2],,,,,,
virtual-places,1533,tcp,Virtual Places Software,[Avshalom_Houri],[Avshalom_Houri],,,,,,
micromuse-lm,1534,tcp,micromuse-lm,[Adam_Kerrison],[Adam_Kerrison],,,,,,
ampr-info,1535,tcp,ampr-info,,,,,,,,
ampr-inter,1536,tcp,ampr-inter,[Rob_Janssen],[Rob_Janssen],,,,,,
sdsc-lm,1537,tcp,isi-lm,[Len_Wanger],[Len_Wanger],,,,,,
3ds-lm,1538,tcp,3ds-lm,[Keith_Trummel],[Keith_Trummel],,,,,,
intellistor-lm,1539,tcp,Intellistor License Manager,[Ron_Vaughn],[Ron_Vaughn],,,,,,
rds,1540,tcp,rds,,,,,,,,
rds2,1541,tcp,rds2,[Sudhakar_Rajamannar],[Sudhakar_Rajamannar],,,,,,
gridgen-elmd,1542,tcp,gridgen-elmd,[John_R_Chawner],[John_R_Chawner],,,,,,
simba-cs,1543,tcp,simba-cs,[Betsy_Alexander],[Betsy_Alexander],,,,,,
aspeclmd,1544,tcp,aspeclmd,[V_Balaji],[V_Balaji],,,,,,
vistium-share,1545,tcp,vistium-share,[Allison_Carleton],[Allison_Carleton],,,,,,
abbaccuray,1546,tcp,abbaccuray,[John_Wendt],[John_Wendt],,,,,,
laplink,1547,tcp,laplink,[Michael_Crawford],[Michael_Crawford],,,,,,
axon-lm,1548,tcp,Axon License Manager,[Mark_Pearce],[Mark_Pearce],,,,,,
shivahose,1549,tcp,Shiva Hose,,,,,,,,
3m-image-lm,1550,tcp,Image Storage license manager 3M Company,[J_C_Canessa],[J_C_Canessa],,,,,,
hecmtl-db,1551,tcp,HECMTL-DB,[Maxime_Belanger],[Maxime_Belanger],,,,,,
pciarray,1552,tcp,pciarray,[Ron_Folk],[Ron_Folk],,,,,,
sna-cs,1553,tcp,sna-cs,[Tony_Sowter],[Tony_Sowter],,,,,,
caci-lm,1554,tcp,CACI Products Company License Manager,[Erik_Blume],[Erik_Blume],,,,,,
livelan,1555,tcp,livelan,[Kaynam_Hedayat],[Kaynam_Hedayat],,,,,,
veritas-pbx,1556,tcp,"VERITAS Private Branch Exchange
veritas_pbx,1556,tcp,VERITAS Private Branch Exchange,[Stefan_Winkel],[Stefan_Winkel],2004-04,,,,,"This entry is an alias to ""veritas-pbx"".
arbortext-lm,1557,tcp,ArborText License Manager,[David_J_Wilson],[David_J_Wilson],,,,,,
xingmpeg,1558,tcp,xingmpeg,[Howard_Gordon],[Howard_Gordon],,,,,,
web2host,1559,tcp,web2host,[Stephen_Johnson],[Stephen_Johnson],,,,,,
asci-val,1560,tcp,ASCI-RemoteSHADOW,[Benjamin_Rosenberg],[Benjamin_Rosenberg],,,,,,
facilityview,1561,tcp,facilityview,[Ed_Green],[Ed_Green],,,,,,
pconnectmgr,1562,tcp,pconnectmgr,[Bob_Kaiser],[Bob_Kaiser],,,,,,
cadabra-lm,1563,tcp,Cadabra License Manager,[Arthur_Castonguay],[Arthur_Castonguay],,,,,,
pay-per-view,1564,tcp,Pay-Per-View,[Brian_Tung],[Brian_Tung],,,,,,
winddlb,1565,tcp,WinDD,[Kelly_Sims],[Kelly_Sims],,,,,,
corelvideo,1566,tcp,CORELVIDEO,[Ming_Poon],[Ming_Poon],,,,,,
jlicelmd,1567,tcp,jlicelmd,[Christian_Schormann],[Christian_Schormann],,,,,,
tsspmap,1568,tcp,tsspmap,[Paul_W_Nelson],[Paul_W_Nelson],,,,,,
ets,1569,tcp,ets,[Carstein_Seeberg],[Carstein_Seeberg],,,,,,
orbixd,1570,tcp,orbixd,[Bridget_Walsh],[Bridget_Walsh],,,,,,
rdb-dbs-disp,1571,tcp,Oracle Remote Data Base,[mackin],[mackin],,,,,,
chip-lm,1572,tcp,Chipcom License Manager,,,,,,,,
itscomm-ns,1573,tcp,itscomm-ns,[Rich_Thompson],[Rich_Thompson],,,,,,
mvel-lm,1574,tcp,mvel-lm,[David_Bisset],[David_Bisset],,,,,,
oraclenames,1575,tcp,oraclenames,[P_V_Shivkumar],[P_V_Shivkumar],,,,,,
moldflow-lm,1576,tcp,Moldflow License Manager,[Lech_Laskowski],[Lech_Laskowski],,,,,,
hypercube-lm,1577,tcp,hypercube-lm,[Christopher_McLendon],[Christopher_McLendon],,,,,,
jacobus-lm,1578,tcp,Jacobus License Manager,[Tony_Cleveland],[Tony_Cleveland],,,,,,
ioc-sea-lm,1579,tcp,ioc-sea-lm,[Paul_Nelson],[Paul_Nelson],,,,,,
tn-tl-r1,1580,tcp,tn-tl-r1,,,,,,,,
mil-2045-47001,1581,tcp,MIL-2045-47001,[Eric_Whitehill],[Eric_Whitehill],,,,,,
msims,1582,tcp,MSIMS,[Glenn_Olander],[Glenn_Olander],,,,,,
simbaexpress,1583,tcp,simbaexpress,[Betsy_Alexander],[Betsy_Alexander],,,,,,
tn-tl-fd2,1584,tcp,tn-tl-fd2,[Ed_Kress],[Ed_Kress],,,,,,
intv,1585,tcp,intv,[Dermot_Tynand],[Dermot_Tynand],,,,,,
ibm-abtact,1586,tcp,ibm-abtact,[Sandeep_K_Singhal],[Sandeep_K_Singhal],,,,,,
pra-elmd,1587,tcp,"pra_elmd
pra_elmd,1587,tcp,pra_elmd,[Dennis_Mastin],[Dennis_Mastin],,,,,,"This entry is an alias to ""pra-elmd"".
triquest-lm,1588,tcp,triquest-lm,[Nand_Kumar],[Nand_Kumar],,,,,,
vqp,1589,tcp,VQP,[Keith_McCloghrie],[Keith_McCloghrie],,,,,,
gemini-lm,1590,tcp,gemini-lm,[Tony_Sawyer],[Tony_Sawyer],,,,,,
ncpm-pm,1591,tcp,ncpm-pm,[Ted_Power],[Ted_Power],,,,,,
commonspace,1592,tcp,commonspace,[Rob_Chandhok_2],[Rob_Chandhok_2],,,,,,
mainsoft-lm,1593,tcp,mainsoft-lm,[Anand_Gangadharan],[Anand_Gangadharan],,,,,,
sixtrak,1594,tcp,sixtrak,[Bob_Rennie],[Bob_Rennie],,,,,,
radio,1595,tcp,radio,,,,,,,,
radio-sm,1596,tcp,radio-sm,,,,,,,,
orbplus-iiop,1597,tcp,orbplus-iiop,[Robert_A_Kukura],[Robert_A_Kukura],,,,,,
picknfs,1598,tcp,picknfs,[John_Lombardo],[John_Lombardo],,,,,,
simbaservices,1599,tcp,simbaservices,[Betsy_Alexander],[Betsy_Alexander],,,,,,
issd,1600,tcp,issd,,,,,,,,
aas,1601,tcp,aas,[Bob_Beard],[Bob_Beard],,,,,,
inspect,1602,tcp,inspect,[Frank_O_Neill],[Frank_O_Neill],,,,,,
picodbc,1603,tcp,pickodbc,[John_Lombardo],[John_Lombardo],,,,,,
icabrowser,1604,tcp,icabrowser,[Brad_Pedersen],[Brad_Pedersen],,,,,,
slp,1605,tcp,Salutation Manager (Salutation Protocol),,,,,,,,
